Time,Ax,Ay,Az
54.98,-0.89,0.06,-0.13
55.03,-1.03,0.10,-0.12
55.09,-0.95,0.03,-0.13
55.14,-0.95,0.02,-0.07
55.19,-0.99,0.07,-0.08
55.25,-0.91,0.05,-0.10
55.30,-0.96,0.01,-0.13
55.35,-1.02,0.03,-0.13
55.41,-0.97,0.01,-0.08
55.46,-0.95,0.00,-0.11
55.51,-0.92,0.03,-0.12
55.57,-0.99,0.07,-0.11
55.62,-0.92,0.03,-0.12
55.67,-0.93,0.01,-0.05
55.73,-0.95,0.07,-0.08
55.78,-1.03,0.10,-0.10
55.83,-0.98,0.04,-0.15
55.89,-0.96,0.03,-0.12
55.94,-1.00,0.06,-0.12
55.99,-0.94,0.05,-0.12
56.05,-1.02,0.07,-0.04
56.10,-1.24,0.12,-0.01
56.15,-1.01,0.03,-0.11
56.21,-0.93,0.05,-0.12
56.26,-0.94,0.07,-0.15
56.31,-0.90,0.04,-0.12
56.37,-0.99,0.04,-0.08
56.42,-1.02,0.05,-0.04
56.47,-1.00,0.04,-0.15
56.53,-1.02,0.02,-0.08
56.58,-0.92,0.04,-0.15
56.63,-0.95,0.03,-0.06
56.69,-0.97,0.04,-0.11
56.74,-0.99,0.04,-0.13
56.79,-0.98,0.04,-0.09
56.85,-1.00,0.05,-0.09
56.90,-1.02,0.03,-0.14
56.95,-0.97,0.01,-0.09
57.01,-0.98,0.04,-0.05
57.06,-0.93,0.04,-0.15
57.11,-0.96,0.05,-0.07
57.17,-0.94,0.02,-0.11
57.22,-1.02,0.04,-0.09
57.27,-0.95,0.04,-0.12
57.33,-1.04,0.11,-0.17
57.38,-1.01,0.08,-0.05
57.44,-1.04,0.10,-0.13
57.49,-1.03,0.07,-0.08
57.54,-0.95,0.06,-0.06
57.59,-1.03,0.08,-0.11
57.65,-1.00,0.03,-0.11
57.70,-1.00,0.04,-0.10
57.76,-0.91,0.04,-0.12
57.81,-0.97,0.02,-0.09
57.86,-0.93,0.02,-0.11
57.92,-0.93,0.04,-0.12
57.97,-0.96,0.10,-0.11
58.02,-0.96,0.06,-0.09
58.08,-1.06,-0.00,-0.11
58.13,-0.94,0.03,-0.15
58.18,-1.01,0.06,-0.10
58.24,-0.99,0.05,-0.07
58.29,-1.02,0.07,-0.10
58.34,-1.03,0.08,-0.13
58.40,-1.04,0.02,-0.15
58.45,-0.99,0.05,-0.09
58.50,-1.01,0.03,-0.10
58.56,-0.93,0.05,-0.10
58.61,-0.96,0.03,-0.11
58.66,-0.98,0.07,-0.11
58.72,-0.99,0.07,-0.11
58.77,-0.94,0.02,-0.12
58.82,-0.94,0.01,-0.09
58.88,-0.98,0.05,-0.14
58.93,-1.02,0.06,-0.14
58.98,-1.01,0.03,-0.11
59.04,-0.96,0.04,-0.15
59.09,-0.92,0.03,-0.06
59.14,-0.97,0.06,-0.15
59.20,-1.01,0.05,-0.12
59.25,-0.98,0.06,-0.12
59.30,-0.95,0.06,-0.12
59.36,-1.02,0.06,-0.08
59.41,-1.03,0.06,-0.12
59.46,-0.96,0.02,-0.08
59.52,-1.00,0.06,-0.12
59.57,-0.94,0.04,-0.11
59.62,-0.96,0.04,-0.10
59.68,-0.99,0.07,-0.09
59.73,-0.98,0.03,-0.13
59.78,-0.98,0.06,-0.10
59.84,-0.99,0.05,-0.10
59.89,-1.00,0.05,-0.04
59.94,-0.90,0.04,-0.12
60.00,-0.93,0.06,-0.12
60.05,-1.01,0.03,-0.09
60.10,-1.02,0.05,-0.12
60.16,-0.97,0.02,-0.12
60.21,-0.99,0.05,-0.09
60.26,-0.95,0.03,-0.14
60.32,-0.99,0.05,-0.17
60.37,-0.91,0.04,-0.07
60.42,-1.02,0.07,-0.18
60.48,-1.00,0.05,-0.13
60.53,-1.05,0.06,-0.08
60.58,-0.98,0.04,-0.10
60.64,-0.99,0.06,-0.14
60.69,-0.98,0.05,-0.11
60.74,-1.02,0.02,-0.10
60.80,-0.96,0.02,-0.13
60.85,-0.97,0.06,-0.11
60.90,-0.96,0.14,-0.13
60.96,-1.03,0.06,-0.09
61.01,-0.95,0.03,-0.15
61.06,-0.96,0.04,-0.10
61.12,-1.06,0.03,-0.09
61.17,-1.04,0.05,-0.09
61.22,-0.96,0.03,-0.05
61.28,-1.02,0.06,-0.05
61.33,-0.92,0.06,-0.13
61.38,-1.00,0.04,-0.08
61.44,-0.97,0.07,-0.13
61.49,-0.99,0.05,-0.10
61.54,-0.98,0.04,-0.14
61.60,-1.00,0.06,-0.07
61.65,-0.98,0.06,-0.09
61.70,-0.96,0.04,-0.11
61.76,-0.99,0.05,-0.08
61.81,-0.93,0.07,-0.21
61.86,-0.95,0.06,-0.09
61.92,-1.12,0.01,-0.07
61.97,-0.98,0.04,-0.13
62.02,-1.01,0.05,-0.12
62.08,-0.93,0.03,-0.10
62.13,-0.97,0.06,-0.12
62.18,-0.97,0.03,-0.11
62.24,-0.98,0.05,-0.15
62.29,-0.81,0.03,-0.07
62.35,-0.79,0.02,-0.14
62.40,-1.36,0.06,-0.14
62.45,-0.90,0.04,-0.07
62.50,-0.96,0.05,-0.09
62.56,-0.96,0.04,-0.14
62.61,-0.97,0.04,-0.10
62.66,-0.98,0.05,-0.08
62.72,-0.98,0.04,-0.11
62.77,-0.98,0.05,-0.12
62.83,-0.98,0.05,-0.10
62.88,-0.98,0.05,-0.10
62.93,-0.98,0.04,-0.11
62.99,-0.98,0.04,-0.11
63.04,-0.98,0.05,-0.10
63.09,-0.98,0.05,-0.10
63.14,-0.98,0.05,-0.11
63.20,-0.98,0.05,-0.11
63.25,-0.98,0.05,-0.11
63.31,-0.98,0.05,-0.11
63.36,-0.98,0.05,-0.11
63.41,-0.98,0.05,-0.11
63.47,-0.98,0.05,-0.10
63.52,-0.98,0.05,-0.11
63.57,-0.98,0.04,-0.11
63.63,-0.98,0.05,-0.11
63.68,-0.98,0.05,-0.11
63.73,-0.98,0.05,-0.11
63.79,-0.98,0.04,-0.11
63.84,-0.98,0.05,-0.10
63.89,-0.98,0.05,-0.11
63.95,-0.97,0.05,-0.11
64.00,-0.98,0.04,-0.10
64.05,-0.98,0.05,-0.11
64.11,-0.98,0.05,-0.11
64.16,-0.98,0.05,-0.11
64.21,-0.98,0.05,-0.10
64.27,-0.98,0.05,-0.11
64.32,-0.98,0.05,-0.11
64.37,-0.98,0.05,-0.11
64.43,-0.98,0.05,-0.10
64.48,-0.98,0.05,-0.11
64.53,-0.98,0.05,-0.11
64.59,-0.98,0.05,-0.10
64.64,-0.98,0.05,-0.10
64.69,-0.98,0.05,-0.11
64.75,-0.98,0.05,-0.10
64.80,-0.98,0.05,-0.11
64.85,-0.98,0.05,-0.11
64.91,-0.97,0.04,-0.11
64.96,-0.98,0.05,-0.10
65.01,-0.98,0.05,-0.11
65.07,-0.98,0.05,-0.10
65.12,-0.98,0.05,-0.11
65.17,-0.98,0.05,-0.11
65.23,-0.98,0.04,-0.11
65.28,-0.98,0.05,-0.11
65.33,-0.98,0.05,-0.10
65.39,-0.98,0.05,-0.11
65.44,-0.98,0.05,-0.11
65.49,-0.98,0.05,-0.11
65.55,-0.98,0.04,-0.11
65.60,-0.98,0.05,-0.10
65.65,-0.98,0.05,-0.11
65.71,-0.98,0.05,-0.11
65.76,-0.98,0.05,-0.10
65.81,-0.98,0.05,-0.11
65.87,-0.98,0.05,-0.11
65.92,-0.98,0.05,-0.10
65.97,-0.98,0.05,-0.10
66.03,-0.98,0.05,-0.10
66.08,-0.98,0.05,-0.11
66.13,-0.98,0.05,-0.11
66.19,-0.98,0.04,-0.11
66.24,-0.98,0.05,-0.11
66.29,-0.98,0.05,-0.10
66.35,-0.98,0.04,-0.11
66.40,-0.98,0.05,-0.10
66.45,-0.98,0.04,-0.11
66.51,-0.98,0.05,-0.11
66.56,-0.98,0.05,-0.11
66.61,-0.98,0.04,-0.11
66.67,-0.98,0.05,-0.11
66.72,-0.98,0.05,-0.11
66.77,-0.98,0.05,-0.11
66.83,-0.98,0.05,-0.11
66.88,-0.98,0.05,-0.10
66.93,-0.98,0.05,-0.11
66.99,-0.98,0.05,-0.11
67.04,-0.98,0.05,-0.10
67.09,-0.98,0.05,-0.10
67.15,-0.98,0.05,-0.11
67.20,-0.98,0.05,-0.11
67.25,-0.98,0.05,-0.11
67.31,-0.98,0.05,-0.11
67.36,-0.98,0.05,-0.11
67.41,-0.98,0.04,-0.11
67.47,-0.98,0.04,-0.11
